@relation dataHead

@attribute att_0 numeric
@attribute att_1 numeric
@attribute att_2 numeric
@attribute att_3 numeric
@attribute action {0,1,2}
@attribute class numeric

@data
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,2,0
3.141593,-1.448635,0,-0.754375,1,0
3.141593,-1.448635,0,-0.754375,0,0
3.141593,-1.448635,0,-0.754375,0,0
